episode,omega2,omega3,omega4,omega
1,0.25,0.25,0.25,0.25
2,0.25,0.25,0.25,0.25
3,0.25,0.25,0.25,0.25
4,0.25,0.25,0.25,0.25
5,0.25,0.25,0.25,0.25
6,0.25,0.25,0.25,0.25
7,0.25,0.25,0.25,0.25
8,0.25,0.25,0.25,0.25
9,0.25,0.25,0.25,0.25
10,0.25,0.25,0.25,0.25
11,0.25,0.25,0.25,0.25
12,0.25,0.25,0.25,0.25
13,0.25,0.25,0.25,0.25
14,0.25,0.25,0.25,0.25
15,0.25,0.25,0.25,0.25
16,0.25,0.25,0.25,0.25
17,0.25,0.25,0.25,0.25
18,0.25,0.25,0.25,0.25
19,0.25,0.25,0.25,0.25
20,0.25,0.25,0.25,0.25
21,0.25,0.25,0.25,0.25
22,0.25,0.25,0.25,0.25
23,0.25,0.25,0.25,0.25
24,0.25,0.25,0.25,0.25
25,0.25,0.25,0.25,0.25
26,0.25,0.25,0.25,0.25
27,0.25,0.25,0.25,0.25
28,0.25,0.25,0.25,0.25
29,0.25,0.25,0.25,0.25
30,0.25,0.25,0.25,0.25
31,0.25,0.25,0.25,0.25
32,0.25,0.25,0.25,0.25
33,0.25,0.25,0.25,0.25
34,0.25,0.25,0.25,0.25
35,0.25,0.25,0.25,0.25
36,0.25,0.25,0.25,0.25
37,0.25,0.25,0.25,0.25
38,0.25,0.25,0.25,0.25
39,0.25,0.25,0.25,0.25
40,0.25,0.25,0.25,0.25
41,0.25,0.25,0.25,0.25
42,0.25,0.25,0.25,0.25
43,0.25,0.25,0.25,0.25
44,0.25,0.25,0.25,0.25
45,0.25,0.25,0.25,0.25
46,0.25,0.25,0.25,0.25
47,0.25,0.25,0.25,0.25
48,0.25,0.25,0.25,0.25
49,0.25,0.25,0.25,0.25
50,0.25,0.25,0.25,0.25
51,0.25,0.25,0.25,0.25
52,0.25,0.25,0.25,0.25
53,0.25,0.25,0.25,0.25
54,0.25,0.25,0.25,0.25
55,0.25,0.25,0.25,0.25
56,0.25,0.25,0.25,0.25
57,0.25,0.25,0.25,0.25
58,0.25,0.25,0.25,0.25
59,0.25,0.25,0.25,0.25
60,0.25,0.25,0.25,0.25
61,0.25,0.25,0.25,0.25
62,0.25,0.25,0.25,0.25
63,0.25,0.25,0.25,0.25
64,0.25,0.25,0.25,0.25
65,0.25,0.25,0.25,0.25
66,0.25,0.25,0.25,0.25
67,0.25,0.25,0.25,0.25
68,0.25,0.25,0.25,0.25
69,0.25,0.25,0.25,0.25
70,0.25,0.25,0.25,0.25
71,0.25,0.25,0.25,0.25
72,0.25,0.25,0.25,0.25
73,0.25,0.25,0.25,0.25
74,0.25,0.25,0.25,0.25
75,0.25,0.25,0.25,0.25
76,0.25,0.25,0.25,0.25
77,0.25,0.25,0.25,0.25
78,0.25,0.25,0.25,0.25
79,0.25,0.25,0.25,0.25
80,0.25,0.25,0.25,0.25
81,0.25,0.25,0.25,0.25
82,0.25,0.25,0.25,0.25
83,0.25,0.25,0.25,0.25
84,0.25,0.25,0.25,0.25
85,0.25,0.25,0.25,0.25
86,0.25,0.25,0.25,0.25
87,0.25,0.25,0.25,0.25
88,0.25,0.25,0.25,0.25
89,0.277985883376,0.240671372208,0.240671372208,0.240671372208
90,0.278314751592,0.240561749469,0.240561749469,0.240561749469
91,0.278643858723,0.240452047092,0.240452047092,0.240452047092
92,0.278973204586,0.240342265138,0.240342265138,0.240342265138
93,0.279302789,0.240232403667,0.240232403667,0.240232403667
94,0.27963261178,0.24012246274,0.24012246274,0.24012246274
95,0.278929278018,0.240356907327,0.240356907327,0.240356907327
96,0.278272303555,0.240575898815,0.240575898815,0.240575898815
97,0.277657254255,0.240780915248,0.240780915248,0.240780915248
98,0.277080243626,0.240973252125,0.240973252125,0.240973252125
99,0.276537850864,0.241154049712,0.241154049712,0.241154049712
100,0.276817440213,0.241060853262,0.241060853262,0.241060853262
101,0.276298341747,0.241233886084,0.241233886084,0.241233886084
102,0.275808635038,0.241397121654,0.241397121654,0.241397121654
103,0.276072256482,0.241309247839,0.241309247839,0.241309247839
104,0.27633603375,0.241221322083,0.241221322083,0.241221322083
105,0.276599966753,0.241133344416,0.241133344416,0.241133344416
106,0.276864055397,0.241045314868,0.241045314868,0.241045314868
